Data;acd;pesid2;gravidade
15/10/2013;157;12;7,643312102
15/10/2014;169;25;14,79289941
15/10/2015;147;11;7,482993197
15/10/2016;183;22;12,02185792
15/10/2017;195;34;17,43589744
15/10/2018;159;16;10,06289308
15/10/2019;133;11;8,270676692
15/10/2020;150;12;8
15/11/2007;151;14;9,271523179
15/11/2008;207;32;15,4589372
15/11/2009;216;27;12,5
15/11/2010;224;27;12,05357143
15/11/2011;215;22;10,23255814
15/11/2012;234;35;14,95726496
15/11/2013;267;39;14,60674157
15/11/2014;254;29;11,41732283
15/11/2015;234;37;15,81196581
15/11/2016;157;10;6,369426752
15/11/2017;131;14;10,6870229
15/11/2018;158;13;8,227848101
15/11/2019;214;21;9,813084112
15/11/2020;172;24;13,95348837
15/12/2007;231;44;19,04761905
15/12/2008;173;19;10,98265896
15/12/2009;132;21;15,90909091
15/12/2010;198;23;11,61616162
15/12/2011;207;19;9,178743961
15/12/2012;269;29;10,78066914
15/12/2013;296;46;15,54054054
15/12/2014;172;33;19,18604651
15/12/2015;132;8;6,060606061
15/12/2016;177;15;8,474576271
15/12/2017;197;15;7,614213198
15/12/2018;193;35;18,13471503
15/12/2019;203;27;13,30049261
15/12/2020;147;12;8,163265306
16/01/2007;121;9;7,438016529
16/01/2008;108;11;10,18518519
16/01/2009;163;14;8,588957055
16/01/2010;230;38;16,52173913
16/01/2011;238;36;15,12605042
16/01/2012;167;16;9,580838323
16/01/2013;158;16;10,12658228
16/01/2014;166;17;10,24096386
16/01/2015;184;24;13,04347826
16/01/2016;202;22;10,89108911
16/01/2017;147;23;15,6462585
16/01/2018;109;12;11,00917431
16/01/2019;137;15;10,94890511
16/01/2020;151;26;17,21854305
16/02/2007;171;32;18,71345029
16/02/2008;182;25;13,73626374
16/02/2009;153;13;8,496732026
16/02/2010;175;26;14,85714286
16/02/2011;143;14;9,79020979
16/02/2012;145;13;8,965517241
16/02/2013;181;22;12,15469613
16/02/2014;207;30;14,49275362
16/02/2015;170;13;7,647058824
16/02/2016;125;10;8
16/02/2017;139;14;10,07194245
16/02/2018;129;15;11,62790698
16/02/2019;205;17;8,292682927
16/02/2020;173;19;10,98265896
16/03/2007;150;16;10,66666667
16/03/2008;166;24;14,45783133
16/03/2009;156;26;16,66666667
16/03/2010;144;13;9,027777778
16/03/2011;150;17;11,33333333
16/03/2012;193;37;19,17098446
16/03/2013;237;25;10,54852321
16/03/2014;221;30;13,57466063
16/03/2015;163;15;9,202453988
16/03/2016;138;16;11,5942029
16/03/2017;151;9;5,960264901
16/03/2018;183;11;6,010928962
16/03/2019;165;18;10,90909091
16/03/2020;155;22;14,19354839
16/04/2007;111;24;21,62162162
16/04/2008;126;11;8,73015873
16/04/2009;131;12;9,160305344
16/04/2010;200;19;9,5
16/04/2011;237;22;9,282700422
16/04/2012;154;10;6,493506494
16/04/2013;165;21;12,72727273
16/04/2014;192;24;12,5
16/04/2015;171;12;7,01754386
16/04/2016;209;31;14,83253589
16/04/2017;207;45;21,73913043
16/04/2018;136;10;7,352941176
16/04/2019;135;18;13,33333333
16/04/2020;107;7;6,542056075
16/05/2007;114;25;21,92982456
16/05/2008;141;16;11,34751773
16/05/2009;172;31;18,02325581
16/05/2010;227;20;8,810572687
16/05/2011;197;21;10,65989848
16/05/2012;154;24;15,58441558
16/05/2013;155;21;13,5483871
16/05/2014;167;18;10,77844311
16/05/2015;214;22;10,28037383
16/05/2016;146;15;10,2739726
16/05/2017;156;19;12,17948718
16/05/2018;125;11;8,8
16/05/2019;152;10;6,578947368
16/05/2020;148;17;11,48648649
16/06/2007;155;19;12,25806452
16/06/2008;138;11;7,971014493
16/06/2009;157;28;17,8343949
16/06/2010;167;15;8,982035928
16/06/2011;202;16;7,920792079
16/06/2012;242;33;13,63636364
16/06/2013;238;51;21,42857143
16/06/2014;140;19;13,57142857
16/06/2015;163;12;7,36196319
16/06/2016;157;21;13,37579618
16/06/2017;156;9;5,769230769
16/06/2018;148;16;10,81081081
16/06/2019;207;15;7,246376812
16/06/2020;102;8;7,843137255
16/07/2007;133;18;13,53383459
16/07/2008;119;9;7,56302521
16/07/2009;153;24;15,68627451
16/07/2010;209;33;15,78947368
16/07/2011;264;45;17,04545455
16/07/2012;190;33;17,36842105
16/07/2013;157;17;10,82802548
16/07/2014;137;25;18,24817518
16/07/2015;149;19;12,75167785
16/07/2016;203;23;11,33004926
16/07/2017;188;30;15,95744681
16/07/2018;140;38;27,14285714
16/07/2019;126;9;7,142857143
16/07/2020;98;10;10,20408163
16/08/2007;114;21;18,42105263
16/08/2008;185;30;16,21621622
16/08/2009;212;28;13,20754717
16/08/2010;172;20;11,62790698
16/08/2011;165;20;12,12121212
16/08/2012;153;16;10,45751634
16/08/2013;192;21;10,9375
16/08/2014;229;33;14,41048035
16/08/2015;185;22;11,89189189
16/08/2016;159;17;10,6918239
16/08/2017;145;13;8,965517241
16/08/2018;128;12;9,375
16/08/2019;150;14;9,333333333
16/08/2020;157;25;15,92356688
16/09/2007;184;20;10,86956522
16/09/2008;132;15;11,36363636
16/09/2009;138;11;7,971014493
16/09/2010;173;22;12,71676301
16/09/2011;201;20;9,950248756
16/09/2012;217;34;15,66820276
16/09/2013;173;12;6,936416185
16/09/2014;155;20;12,90322581
16/09/2015;129;7;5,426356589
16/09/2016;160;18;11,25
16/09/2017;188;20;10,63829787
16/09/2018;167;28;16,76646707
16/09/2019;151;18;11,9205298
16/09/2020;133;13;9,77443609
16/10/2007;115;11;9,565217391
16/10/2008;133;9;6,766917293
16/10/2009;178;24;13,48314607
16/10/2010;215;33;15,34883721
16/10/2011;244;38;15,57377049
16/10/2012;157;14;8,917197452
16/10/2013;171;13;7,602339181
16/10/2014;193;14;7,25388601
16/10/2015;162;13;8,024691358
16/10/2016;188;14;7,446808511
16/10/2017;154;17;11,03896104
16/10/2018;130;16;12,30769231
16/10/2019;143;18;12,58741259
16/10/2020;159;21;13,20754717
16/11/2007;130;13;10
16/11/2008;225;23;10,22222222
16/11/2009;164;25;15,24390244
16/11/2010;191;18;9,42408377
16/11/2011;168;15;8,928571429
16/11/2012;184;13;7,065217391
16/11/2013;218;15;6,880733945
16/11/2014;220;20;9,090909091
16/11/2015;163;14;8,588957055
16/11/2016;143;8;5,594405594
16/11/2017;131;13;9,923664122
16/11/2018;129;10;7,751937984
16/11/2019;149;22;14,76510067
16/11/2020;155;18;11,61290323
16/12/2007;218;16;7,339449541
16/12/2008;176;22;12,5
16/12/2009;154;12;7,792207792
16/12/2010;205;36;17,56097561
16/12/2011;215;29;13,48837209
16/12/2012;266;33;12,40601504
16/12/2013;174;13;7,471264368
16/12/2014;158;16;10,12658228
16/12/2015;133;17;12,78195489
16/12/2016;155;20;12,90322581
16/12/2017;233;36;15,45064378
16/12/2018;216;24;11,11111111
16/12/2019;162;17;10,49382716
16/12/2020;163;10;6,134969325
17/01/2007;75;6;8
17/01/2008;125;20;16
17/01/2009;154;25;16,23376623
17/01/2010;207;27;13,04347826
17/01/2011;191;29;15,18324607
17/01/2012;155;15;9,677419355
17/01/2013;159;15;9,433962264
17/01/2014;217;17;7,834101382
17/01/2015;198;25;12,62626263
17/01/2016;212;31;14,62264151
17/01/2017;123;24;19,51219512
17/01/2018;116;15;12,93103448
17/01/2019;134;14;10,44776119
17/01/2020;154;12;7,792207792
17/02/2007;247;25;10,12145749
17/02/2008;187;34;18,18181818
17/02/2009;120;19;15,83333333
17/02/2010;203;17;8,374384236
17/02/2011;180;18;10
17/02/2012;240;42;17,5
17/02/2013;183;26;14,20765027
17/02/2014;208;15;7,211538462
17/02/2015;179;17;9,497206704
17/02/2016;156;6;3,846153846
17/02/2017;174;35;20,11494253
17/02/2018;133;20;15,03759398
17/02/2019;156;19;12,17948718
17/02/2020;160;9;5,625
17/03/2007;165;36;21,81818182
17/03/2008;150;21;14
17/03/2009;145;12;8,275862069
17/03/2010;140;11;7,857142857
17/03/2011;152;16;10,52631579
17/03/2012;227;44;19,38325991
17/03/2013;195;30;15,38461538
17/03/2014;196;25;12,75510204
17/03/2015;138;12;8,695652174
17/03/2016;158;14;8,860759494
17/03/2017;187;11;5,882352941
17/03/2018;169;20;11,83431953
17/03/2019;142;11;7,746478873
17/03/2020;135;11;8,148148148
17/04/2007;114;11;9,649122807
17/04/2008;136;17;12,5
17/04/2009;164;15;9,146341463
17/04/2010;243;22;9,053497942
17/04/2011;229;34;14,84716157
17/04/2012;164;14;8,536585366
17/04/2013;156;21;13,46153846
17/04/2014;265;31;11,69811321
17/04/2015;185;18;9,72972973
17/04/2016;196;34;17,34693878
17/04/2017;171;24;14,03508772
17/04/2018;134;14;10,44776119
17/04/2019;158;16;10,12658228
17/04/2020;116;20;17,24137931
17/05/2007;99;17;17,17171717
17/05/2008;190;27;14,21052632
17/05/2009;165;22;13,33333333
17/05/2010;157;15;9,554140127
17/05/2011;147;13;8,843537415
17/05/2012;166;19;11,44578313
17/05/2013;205;16;7,804878049
17/05/2014;224;32;14,28571429
17/05/2015;209;29;13,87559809
17/05/2016;129;11;8,527131783
17/05/2017;152;13;8,552631579
17/05/2018;128;10;7,8125
17/05/2019;178;23;12,92134831
17/05/2020;124;22;17,74193548
17/06/2007;160;31;19,375
17/06/2008;102;10;9,803921569
17/06/2009;135;9;6,666666667
17/06/2010;149;16;10,73825503
17/06/2011;205;25;12,19512195
17/06/2012;235;35;14,89361702
17/06/2013;165;15;9,090909091
17/06/2014;146;13;8,904109589
17/06/2015;133;18;13,53383459
17/06/2016;182;18;9,89010989
17/06/2017;189;42;22,22222222
17/06/2018;172;27;15,69767442
17/06/2019;161;12;7,453416149
17/06/2020;123;13;10,56910569
17/07/2007;123;19;15,44715447
17/07/2008;107;11;10,28037383
17/07/2009;163;25;15,33742331
17/07/2010;220;28;12,72727273
17/07/2011;250;55;22
17/07/2012;162;9;5,555555556
17/07/2013;175;22;12,57142857
17/07/2014;156;15;9,615384615
17/07/2015;163;15;9,202453988
17/07/2016;194;29;14,94845361
17/07/2017;140;21;15
17/07/2018;134;20;14,92537313
17/07/2019;119;9;7,56302521
17/07/2020;159;14;8,805031447
17/08/2007;136;22;16,17647059
17/08/2008;169;36;21,30177515
17/08/2009;153;25;16,33986928
17/08/2010;142;23;16,1971831
17/08/2011;177;22;12,42937853
17/08/2012;199;35;17,5879397
17/08/2013;228;29;12,71929825
17/08/2014;241;41;17,01244813
17/08/2015;144;14;9,722222222
17/08/2016;146;10;6,849315068
17/08/2017;127;15;11,81102362
17/08/2018;194;22;11,34020619
17/08/2019;180;13;7,222222222
17/08/2020;121;6;4,958677686
17/09/2007;125;8;6,4
17/09/2008;116;11;9,482758621
17/09/2009;115;17;14,7826087
17/09/2010;198;28;14,14141414
17/09/2011;240;44;18,33333333
17/09/2012;173;27;15,60693642
17/09/2013;191;17;8,90052356
17/09/2014;154;23;14,93506494
17/09/2015;133;9;6,766917293
17/09/2016;209;24;11,48325359
17/09/2017;192;32;16,66666667
17/09/2018;142;13;9,154929577
17/09/2019;152;15;9,868421053
17/09/2020;133;13;9,77443609
17/10/2007;123;15;12,19512195
17/10/2008;162;23;14,19753086
17/10/2009;220;33;15
17/10/2010;237;34;14,34599156
17/10/2011;225;28;12,44444444
17/10/2012;177;25;14,12429379
17/10/2013;178;13;7,303370787
17/10/2014;211;32;15,16587678
17/10/2015;165;22;13,33333333
17/10/2016;133;12;9,022556391
17/10/2017;136;8;5,882352941
17/10/2018;125;11;8,8
17/10/2019;148;11;7,432432432
17/10/2020;180;18;10
17/11/2007;157;20;12,7388535
17/11/2008;144;14;9,722222222
17/11/2009;132;13;9,848484848
17/11/2010;151;16;10,59602649
17/11/2011;130;15;11,53846154
17/11/2012;192;21;10,9375
17/11/2013;276;39;14,13043478
17/11/2014;195;24;12,30769231
17/11/2015;144;13;9,027777778
17/11/2016;126;16;12,6984127
17/11/2017;137;4;2,919708029
17/11/2018;128;22;17,1875
17/11/2019;193;38;19,68911917
17/11/2020;127;27;21,25984252
17/12/2007;146;12;8,219178082
17/12/2008;141;9;6,382978723
17/12/2009;191;21;10,9947644
17/12/2010;241;35;14,52282158
17/12/2011;292;26;8,904109589
17/12/2012;172;23;13,37209302
17/12/2013;196;31;15,81632653
17/12/2014;156;13;8,333333333
17/12/2015;162;12;7,407407407
17/12/2016;226;33;14,60176991
17/12/2017;226;30;13,27433628
17/12/2018;162;12;7,407407407
17/12/2019;142;8;5,633802817
17/12/2020;138;17;12,31884058
18/01/2007;95;14;14,73684211
18/01/2008;175;19;10,85714286
18/01/2009;181;18;9,944751381
18/01/2010;157;17;10,82802548
18/01/2011;184;15;8,152173913
18/01/2012;128;13;10,15625
18/01/2013;180;25;13,88888889
18/01/2014;219;19;8,675799087
18/01/2015;190;26;13,68421053
18/01/2016;171;16;9,356725146
18/01/2017;135;16;11,85185185
18/01/2018;139;19;13,66906475
18/01/2019;139;12;8,633093525
18/01/2020;172;19;11,04651163
18/02/2007;177;28;15,81920904
18/02/2008;124;12;9,677419355
18/02/2009;109;15;13,76146789
18/02/2010;145;20;13,79310345
18/02/2011;189;23;12,16931217
18/02/2012;299;55;18,39464883
18/02/2013;152;8;5,263157895
18/02/2014;164;12;7,317073171
18/02/2015;206;16;7,766990291
18/02/2016;124;9;7,258064516
18/02/2017;200;26;13
18/02/2018;133;18;13,53383459
18/02/2019;138;11;7,971014493
18/02/2020;126;10;7,936507937
18/03/2007;197;21;10,65989848
18/03/2008;109;11;10,09174312
18/03/2009;134;18;13,43283582
18/03/2010;122;10;8,196721311
18/03/2011;186;22;11,82795699
18/03/2012;233;36;15,45064378
18/03/2013;181;17;9,392265193
18/03/2014;152;18;11,84210526
18/03/2015;142;22;15,49295775
18/03/2016;186;19;10,21505376
18/03/2017;206;17;8,252427184
18/03/2018;166;19;11,44578313
18/03/2019;153;12;7,843137255
18/03/2020;134;16;11,94029851
18/04/2007;103;14;13,59223301
18/04/2008;189;17;8,994708995
18/04/2009;161;21;13,04347826
18/04/2010;223;43;19,28251121
18/04/2011;188;21;11,17021277
18/04/2012;158;27;17,08860759
18/04/2013;190;10;5,263157895
18/04/2014;266;29;10,90225564
18/04/2015;227;26;11,45374449
18/04/2016;152;10;6,578947368
18/04/2017;140;23;16,42857143
18/04/2018;118;15;12,71186441
18/04/2019;202;8;3,96039604
18/04/2020;138;33;23,91304348
18/05/2007;121;11;9,090909091
18/05/2008;171;20;11,69590643
18/05/2009;142;13;9,154929577
18/05/2010;122;11;9,016393443
18/05/2011;170;18;10,58823529
18/05/2012;168;7;4,166666667
18/05/2013;196;27;13,7755102
18/05/2014;233;75;32,1888412
18/05/2015;176;26;14,77272727
18/05/2016;142;10;7,042253521
18/05/2017;124;12;9,677419355
18/05/2018;148;16;10,81081081
18/05/2019;162;10;6,172839506
18/05/2020;124;10;8,064516129
18/06/2007;101;10;9,900990099
18/06/2008;129;21;16,27906977
18/06/2009;129;12;9,302325581
18/06/2010;166;17;10,24096386
18/06/2011;253;37;14,62450593
18/06/2012;172;23;13,37209302
18/06/2013;153;14;9,150326797
18/06/2014;170;37;21,76470588
18/06/2015;151;21;13,90728477
18/06/2016;212;21;9,905660377
18/06/2017;194;18;9,278350515
18/06/2018;141;13;9,219858156
18/06/2019;119;20;16,80672269
18/06/2020;110;19;17,27272727
18/07/2007;104;11;10,57692308
18/07/2008;163;17;10,42944785
18/07/2009;223;34;15,24663677
18/07/2010;268;37;13,80597015
18/07/2011;168;25;14,88095238
18/07/2012;169;8;4,733727811
18/07/2013;155;14;9,032258065
18/07/2014;192;22;11,45833333
18/07/2015;197;27;13,70558376
18/07/2016;140;15;10,71428571
18/07/2017;123;13;10,56910569
18/07/2018;124;13;10,48387097
18/07/2019;130;16;12,30769231
18/07/2020;147;15;10,20408163
18/08/2007;181;27;14,91712707
18/08/2008;138;20;14,49275362
18/08/2009;137;22;16,05839416
18/08/2010;141;20;14,18439716
18/08/2011;149;10;6,711409396
18/08/2012;219;41;18,72146119
18/08/2013;242;34;14,04958678
18/08/2014;165;19;11,51515152
18/08/2015;135;18;13,33333333
18/08/2016;137;12;8,759124088
18/08/2017;162;11;6,790123457
18/08/2018;161;29;18,01242236
18/08/2019;182;21;11,53846154
18/08/2020;106;14;13,20754717
18/09/2007;103;9;8,737864078
18/09/2008;138;17;12,31884058
18/09/2009;198;22;11,11111111
18/09/2010;253;43;16,99604743
18/09/2011;275;47;17,09090909
18/09/2012;158;19;12,02531646
18/09/2013;166;19;11,44578313
18/09/2014;167;25;14,97005988
18/09/2015;169;17;10,0591716
18/09/2016;213;38;17,84037559
18/09/2017;155;18;11,61290323
18/09/2018;132;15;11,36363636
18/09/2019;149;18;12,08053691
18/09/2020;154;19;12,33766234
18/10/2007;101;17;16,83168317
18/10/2008;208;18;8,653846154
18/10/2009;209;35;16,74641148
18/10/2010;182;26;14,28571429
18/10/2011;135;11;8,148148148
18/10/2012;156;14;8,974358974
18/10/2013;204;17;8,333333333
18/10/2014;222;24;10,81081081
18/10/2015;163;24;14,72392638
18/10/2016;133;19;14,28571429
18/10/2017;132;11;8,333333333
18/10/2018;118;7;5,93220339
18/10/2019;166;14;8,43373494
18/10/2020;163;26;15,95092025
18/11/2007;187;20;10,69518717
18/11/2008;139;9;6,474820144
18/11/2009;160;15;9,375
18/11/2010;125;21;16,8
18/11/2011;159;16;10,06289308
18/11/2012;202;27;13,36633663
18/11/2013;191;21;10,9947644
18/11/2014;143;7;4,895104895
18/11/2015;128;9;7,03125
18/11/2016;128;15;11,71875
18/11/2017;218;13;5,963302752
18/11/2018;183;28;15,30054645
18/11/2019;159;17;10,6918239
18/11/2020;135;13;9,62962963
18/12/2007;115;9;7,826086957
18/12/2008;159;13;8,176100629
18/12/2009;237;21;8,860759494
18/12/2010;289;40;13,84083045
18/12/2011;283;34;12,01413428
18/12/2012;159;30;18,86792453
18/12/2013;202;23;11,38613861
18/12/2014;199;15;7,537688442
18/12/2015;238;24;10,08403361
18/12/2016;201;29;14,4278607
18/12/2017;153;26;16,99346405
18/12/2018;138;10;7,246376812
18/12/2019;178;15;8,426966292
18/12/2020;160;24;15
19/01/2007;117;16;13,67521368
19/01/2008;220;25;11,36363636
19/01/2009;137;11;8,02919708
19/01/2010;136;9;6,617647059
19/01/2011;154;13;8,441558442
19/01/2012;167;17;10,17964072
19/01/2013;238;30;12,60504202
19/01/2014;214;29;13,55140187
19/01/2015;172;21;12,20930233
19/01/2016;129;6;4,651162791
19/01/2017;153;19;12,41830065
19/01/2018;146;15;10,2739726
19/01/2019;180;20;11,11111111
19/01/2020;187;21;11,22994652
19/02/2007;131;22;16,79389313
19/02/2008;100;9;9
19/02/2009;150;20;13,33333333
19/02/2010;139;8;5,755395683
19/02/2011;251;37;14,74103586
19/02/2012;227;35;15,4185022
19/02/2013;143;11;7,692307692
19/02/2014;146;14;9,589041096
19/02/2015;145;15;10,34482759
19/02/2016;165;16;9,696969697
19/02/2017;177;25;14,12429379
19/02/2018;159;14;8,805031447
19/02/2019;129;9;6,976744186
19/02/2020;138;7;5,072463768
19/03/2007;112;19;16,96428571
19/03/2008;145;10;6,896551724
19/03/2009;91;4;4,395604396
19/03/2010;177;22;12,42937853
19/03/2011;243;31;12,75720165
19/03/2012;191;19;9,947643979
19/03/2013;131;12;9,160305344
19/03/2014;141;11;7,80141844
19/03/2015;147;16;10,88435374
19/03/2016;187;29;15,50802139
19/03/2017;204;32;15,68627451
19/03/2018;148;14;9,459459459
19/03/2019;128;16;12,5
19/03/2020;120;16;13,33333333
19/04/2007;109;8;7,339449541
19/04/2008;234;35;14,95726496
19/04/2009;153;25;16,33986928
19/04/2010;147;15;10,20408163
19/04/2011;163;24;14,72392638
19/04/2012;174;21;12,06896552
19/04/2013;208;15;7,211538462
19/04/2014;200;21;10,5
19/04/2015;191;14;7,329842932
19/04/2016;140;7;5
19/04/2017;132;9;6,818181818
19/04/2018;131;15;11,45038168
19/04/2019;142;26;18,30985915
19/04/2020;122;17;13,93442623
19/05/2007;187;19;10,16042781
19/05/2008;123;14;11,38211382
19/05/2009;141;7;4,964539007
19/05/2010;139;14;10,07194245
19/05/2011;160;16;10
19/05/2012;218;29;13,30275229
19/05/2013;244;51;20,90163934
19/05/2014;156;9;5,769230769
19/05/2015;153;12;7,843137255
19/05/2016;158;15;9,493670886
19/05/2017;206;21;10,19417476
19/05/2018;162;24;14,81481481
19/05/2019;166;27;16,26506024
19/05/2020;106;11;10,37735849
19/06/2007;118;18;15,25423729
19/06/2008;136;14;10,29411765
19/06/2009;185;25;13,51351351
19/06/2010;192;33;17,1875
19/06/2011;218;42;19,26605505
19/06/2012;163;20;12,26993865
19/06/2013;157;15;9,554140127
19/06/2014;145;19;13,10344828
19/06/2015;203;13;6,403940887
19/06/2016;189;33;17,46031746
19/06/2017;160;42;26,25
19/06/2018;126;7;5,555555556
19/06/2019;160;16;10
19/06/2020;146;18;12,32876712
19/07/2007;116;6;5,172413793
19/07/2008;143;16;11,18881119
19/07/2009;196;37;18,87755102
19/07/2010;168;21;12,5
19/07/2011;152;11;7,236842105
19/07/2012;170;24;14,11764706
19/07/2013;216;40;18,51851852
19/07/2014;207;24;11,5942029
19/07/2015;206;29;14,0776699
19/07/2016;124;10;8,064516129
19/07/2017;133;25;18,79699248
19/07/2018;133;8;6,015037594
19/07/2019;179;22;12,29050279
19/07/2020;154;25;16,23376623
19/08/2007;229;40;17,46724891
19/08/2008;91;22;24,17582418
19/08/2009;139;17;12,23021583
19/08/2010;146;17;11,64383562
19/08/2011;203;13;6,403940887
19/08/2012;249;40;16,06425703
19/08/2013;169;16;9,467455621
19/08/2014;148;16;10,81081081
19/08/2015;148;11;7,432432432
19/08/2016;156;12;7,692307692
19/08/2017;175;32;18,28571429
19/08/2018;185;25;13,51351351
19/08/2019;138;14;10,14492754
19/08/2020;107;6;5,607476636
19/09/2007;117;9;7,692307692
19/09/2008;192;28;14,58333333
19/09/2009;189;20;10,58201058
19/09/2010;265;36;13,58490566
19/09/2011;170;13;7,647058824
19/09/2012;142;15;10,56338028
19/09/2013;161;22;13,66459627
19/09/2014;225;22;9,777777778
19/09/2015;183;23;12,56830601
19/09/2016;138;10;7,246376812
19/09/2017;129;12;9,302325581
19/09/2018;137;10;7,299270073
19/09/2019;146;9;6,164383562
19/09/2020;158;26;16,4556962
19/10/2007;162;15;9,259259259
19/10/2008;197;28;14,21319797
19/10/2009;149;9;6,040268456
19/10/2010;131;21;16,03053435
19/10/2011;141;15;10,63829787
19/10/2012;220;13;5,909090909
19/10/2013;238;32;13,44537815
19/10/2014;264;40;15,15151515
19/10/2015;137;15;10,94890511
19/10/2016;133;12;9,022556391
19/10/2017;123;9;7,317073171
19/10/2018;142;4;2,816901408
19/10/2019;161;16;9,937888199
19/10/2020;141;7;4,964539007
19/11/2007;124;19;15,32258065
19/11/2008;121;9;7,438016529
19/11/2009;152;13;8,552631579
19/11/2010;171;18;10,52631579
19/11/2011;231;29;12,55411255
19/11/2012;171;25;14,61988304
19/11/2013;171;18;10,52631579
19/11/2014;145;13;8,965517241
19/11/2015;163;13;7,975460123
19/11/2016;140;22;15,71428571
19/11/2017;206;34;16,50485437
19/11/2018;150;14;9,333333333
19/11/2019;129;10;7,751937984
19/11/2020;147;18;12,24489796
19/12/2007;141;24;17,0212766
19/12/2008;193;32;16,58031088
19/12/2009;324;48;14,81481481
19/12/2010;311;54;17,36334405
19/12/2011;186;20;10,75268817
19/12/2012;176;24;13,63636364
19/12/2013;203;20;9,852216749
19/12/2014;222;21;9,459459459
19/12/2015;261;42;16,09195402
19/12/2016;170;26;15,29411765
19/12/2017;171;15;8,771929825
19/12/2018;164;16;9,756097561
19/12/2019;165;17;10,3030303
19/12/2020;219;45;20,54794521
20/01/2007;168;27;16,07142857
20/01/2008;204;39;19,11764706
20/01/2009;130;19;14,61538462
20/01/2010;151;8;5,298013245
20/01/2011;149;14;9,395973154
20/01/2012;177;12;6,779661017
20/01/2013;246;38;15,44715447
20/01/2014;177;19;10,73446328
20/01/2015;137;11;8,02919708
20/01/2016;137;13;9,489051095
20/01/2017;168;21;12,5
20/01/2018;172;20;11,62790698
20/01/2019;163;21;12,88343558
20/01/2020;141;11;7,80141844
20/02/2007;139;23;16,54676259
20/02/2008;114;12;10,52631579
20/02/2009;217;22;10,13824885
20/02/2010;169;15;8,875739645
20/02/2011;256;36;14,0625
20/02/2012;160;21;13,125
20/02/2013;151;16;10,59602649
20/02/2014;157;18;11,46496815
20/02/2015;130;12;9,230769231
20/02/2016;206;28;13,59223301
20/02/2017;129;16;12,40310078
20/02/2018;123;6;4,87804878
20/02/2019;102;8;7,843137255
20/02/2020;146;10;6,849315068
20/03/2007;119;8;6,722689076
20/03/2008;173;23;13,29479769
20/03/2009;131;21;16,03053435
20/03/2010;241;35;14,52282158
20/03/2011;206;39;18,93203883
20/03/2012;131;21;16,03053435
20/03/2013;169;15;8,875739645
20/03/2014;180;15;8,333333333
20/03/2015;198;19;9,595959596
20/03/2016;200;23;11,5
20/03/2017;172;17;9,88372093
20/03/2018;134;12;8,955223881
20/03/2019;127;8;6,299212598
20/03/2020;144;21;14,58333333
20/04/2007;156;12;7,692307692
20/04/2008;215;34;15,81395349
20/04/2009;147;16;10,88435374
20/04/2010;161;25;15,52795031
20/04/2011;279;36;12,90322581
20/04/2012;218;33;15,13761468
20/04/2013;238;40;16,80672269
20/04/2014;172;28;16,27906977
20/04/2015;154;27;17,53246753
20/04/2016;149;22;14,76510067
20/04/2017;201;20;9,950248756
20/04/2018;157;18;11,46496815
20/04/2019;135;8;5,925925926
20/04/2020;100;9;9
20/05/2007;186;19;10,21505376
20/05/2008;119;15;12,60504202
20/05/2009;132;11;8,333333333
20/05/2010;164;12;7,317073171
20/05/2011;239;23;9,623430962
20/05/2012;228;37;16,22807018
20/05/2013;158;12;7,594936709
20/05/2014;154;18;11,68831169
20/05/2015;146;12;8,219178082
20/05/2016;182;12;6,593406593
20/05/2017;192;28;14,58333333
20/05/2018;168;30;17,85714286
20/05/2019;168;16;9,523809524
20/05/2020;87;11;12,64367816
20/06/2007;121;12;9,917355372
20/06/2008;151;12;7,947019868
20/06/2009;203;19;9,359605911
20/06/2010;225;35;15,55555556
20/06/2011;181;13;7,182320442
20/06/2012;161;12;7,453416149
20/06/2013;188;13;6,914893617
20/06/2014;164;22;13,41463415
20/06/2015;177;17;9,604519774
20/06/2016;142;15;10,56338028
20/06/2017;126;14;11,11111111
20/06/2018;147;18;12,24489796
20/06/2019;156;19;12,17948718
20/06/2020;158;14;8,860759494
20/07/2007;153;16;10,45751634
20/07/2008;156;18;11,53846154
20/07/2009;142;18;12,67605634
20/07/2010;152;14;9,210526316
20/07/2011;148;9;6,081081081
20/07/2012;216;24;11,11111111
20/07/2013;221;31;14,02714932
20/07/2014;212;35;16,50943396
20/07/2015;156;12;7,692307692
20/07/2016;135;10;7,407407407
20/07/2017;103;24;23,30097087
20/07/2018;176;20;11,36363636
20/07/2019;207;22;10,62801932
20/07/2020;135;12;8,888888889
20/08/2007;117;17;14,52991453
20/08/2008;143;13;9,090909091
20/08/2009;160;18;11,25
20/08/2010;191;27;14,13612565
20/08/2011;229;32;13,97379913
20/08/2012;161;20;12,42236025
20/08/2013;166;17;10,24096386
20/08/2014;137;7;5,109489051
20/08/2015;148;12;8,108108108
20/08/2016;212;46;21,69811321
20/08/2017;182;24;13,18681319
20/08/2018;129;11;8,527131783
20/08/2019;160;17;10,625
20/08/2020;115;9;7,826086957
20/09/2007;148;22;14,86486486
20/09/2008;229;19;8,296943231
20/09/2009;231;37;16,01731602
20/09/2010;201;21;10,44776119
20/09/2011;157;11;7,006369427
20/09/2012;181;18;9,944751381
20/09/2013;188;19;10,10638298
20/09/2014;249;34;13,65461847
20/09/2015;215;35;16,27906977
20/09/2016;153;16;10,45751634
